ID,Ime,Spol,Rojstni Kraj,Leto Rojstva,Starost,Stanje,Ogledi Slo,Ogledi Ang,Povezave Slo,Povezave Ang,Dolžina Slo,Dolžina Ang
4775764,Anton Fister,Moški,,1808,73,Mrtev,11,62,3,15,348,542
4775908,Anton Mavretič,Moški,Boldraž,1934,84,Živ,18,61,9,6,164,200
4775953,Anton Peterlin,Moški,Ljubljana,1908,84,Mrtev,60,74,271,22,1244,450
4775957,Anton Podobnik,Moški,Idrija,1755,54,Mrtev,3,14,110,96,504,563
4775959,Anton Podbevšek,Moški,Novo mesto,1898,83,Mrtev,93,61,137,137,2006,1341
4775969,Anton Ramovš,Moški,"Dolenja vas, Železniki",1924,86,Mrtev,7,38,11,15,375,231
4776021,Anton Strle,Moški,Osredek,1915,88,Mrtev,38,48,68,24,1444,715
4776041,Anton Trstenjak,Moški,Rodmošci,1906,90,Mrtev,128,45,772,11,3914,364
4776060,Anton Vodnik,Moški,Ljubljana,1901,64,Mrtev,35,39,35,22,778,318
4777963,Anuška Ferligoj,Ženska,,1947,72,Živ,15,60,8,21,458,317
4778533,Ančka Gošnik Godec,Ženska,Celje,1927,92,Živ,74,48,42,14,252,242
4809738,Andrej Blatnik,Moški,Ljubljana,1963,56,Živ,37,61,462,114,2803,939
4828448,Avgust Demšar,Moški,Maribor,1962,57,Živ,132,48,31,6,730,107
4828449,Avgust Berthold,Moški,Puštal,1880,39,Mrtev,32,39,11,6,1059,1113
4829449,Avrelija Cencič,Ženska,Maribor,1964,48,Mrtev,6,26,2,15,104,518
4858777,Barbara Brlec,Ženska,Domžale,1972,47,Živ,6,11,5,8,68,48
4860319,Primož Kobe,Moški,Novo mesto,1981,38,Živ,38,30,3,15,90,184
4863571,Goran Vojnović,Moški,Ljubljana,1980,39,Živ,167,241,463,118,1299,1765
4881620,Bekim Kapić,Moški,,1979,40,Živ,12,27,2,16,134,165
4889209,Benjamin Savšek,Moški,Ljubljana,1987,32,Živ,25,72,7,69,289,587
4889546,Benka Pulko,Ženska,Ptuj,1967,52,Živ,97,272,39,87,687,1180
4895406,Berta Bojetu,Ženska,Maribor,1946,51,Mrtev,267,72,55,16,688,350
4895409,Berta Golob,Ženska,Kranj,1932,87,Živ,58,30,29,8,1880,781
4895413,Berta Jereb,Ženska,Črneče,1925,,,9,9,3,12,242,347
4896138,Simona Škrabec,Ženska,Ljubljana,1968,51,Živ,29,69,4,17,156,1498
4913811,Bina Štampe Žmavc,Ženska,,1951,68,Živ,1668,134,66,85,869,954
4925675,Blaž Brezovački,Moški,Ljubljana,1987,32,Živ,8,15,3,12,103,146
4925677,Blaž Kavčič (politik),Moški,Ljubljana,1951,68,Živ,36,18,138,13,420,207
4925679,Blaž Jakopič,Moški,,1945,73,Živ,2,11,6,10,63,48
4925682,Blaž Lomovšek,Moški,Ljubljana,1956,62,Živ,12,20,18,8,227,85
4925683,Blaž Medvešek,Moški,Maribor,1980,39,Živ,7,35,7,120,85,931
4934560,Boban Jović,Moški,Celje,1991,28,Živ,13,467,1,39,145,316
4937682,Bogo Grafenauer,Moški,Ljubljana,1916,79,Mrtev,48,78,68,38,792,636
4937702,Bogomir Magajna,Moški,Gornje Vreme,1904,59,Mrtev,94,47,41,44,829,686
4937838,Bogumil Vošnjak,Moški,Celje,1882,76,Mrtev,15,31,14,28,310,1000
4938534,Bojan Accetto,Moški,,1922,84,Mrtev,14,20,5,12,204,148
4938567,Bojan Kraut,Moški,Kamnik,1908,83,Mrtev,30,39,9,5,374,275
4938593,Bojan Prešern,Moški,Jesenice,1962,57,Živ,4,28,12,17,77,147
4938598,Bojan Razpet,Moški,Jesenice,1960,59,Živ,2,19,9,5,76,84
4938599,Bojan Savnik,Moški,Ljubljana,1914,,,3,10,5,5,76,62
4938612,Bojan Zdešar,Moški,Ljubljana,1984,34,Živ,5,16,5,19,71,115
4945236,Boris Denič,Moški,,1967,52,Živ,30,63,21,55,543,224
4945322,Boris M. Gombač,Moški,,1945,74,Živ,23,33,7,20,284,419
4945579,Borka Jerman Blažič,Ženska,Skopje,1947,72,Živ,14,42,8,8,182,751
4946837,Borut Javornik,Moški,,1967,52,Živ,10,7,6,9,71,95
4946840,Borut Urh,Moški,Ljubljana,1974,45,Živ,5,92,4,24,172,205
4952978,Boštjan Burger,Moški,,1966,53,Živ,7,38,3,13,51,1594
4952980,Boštjan Buč,Moški,Slovenj Gradec,1980,39,Živ,17,41,13,38,142,314
4952984,Boštjan Maček,Moški,,1979,40,Živ,9,12,9,21,126,142
4952985,Boštjan Lipovšek,Moški,Celje,1974,45,Živ,29,48,298,109,1708,535
4952986,Boštjan M. Zupančič,Moški,Ljubljana,1947,72,Živ,107,132,39,21,382,1999
4952988,Boštjan Žitnik,Moški,Ljubljana,1971,48,Živ,0,25,8,86,75,610
4953061,Božidar Debenjak,Moški,Ljubljana,1935,84,Živ,45,168,20,23,812,473
4953063,Božidar Jakac,Moški,Novo mesto,1899,90,Mrtev,247,235,544,170,1951,1819
4953089,Božo Kos,Moški,Maribor,1931,77,Mrtev,63,37,313,115,386,1634
4957461,Branko Gradišnik,Moški,Ljubljana,1951,68,Živ,85,60,412,153,2332,1879
4960103,Breda Pergar,Ženska,Maribor,1953,36,Mrtev,70,61,4,41,91,253
4960105,Breda Smolnikar,Ženska,Herceg Novi,1941,78,Živ,33,32,74,9,1511,433
4960130,Mojca Kumerdej,Ženska,Ljubljana,1964,55,Živ,24,36,298,11,1519,334
4961451,Brent LaRue,Moški,,1987,32,Živ,5,59,2,17,83,227
4969128,Neisha,Ženska,Ljubljana,1982,37,Živ,113,137,66,20,389,743
5038599,Borut Plaskan,Moški,Slovenj Gradec,1966,53,Živ,5,18,1,5,338,76
5104036,Lojze Zupanc,Moški,Ljubljana,1906,66,Mrtev,17,33,92,6,990,487
5105304,France Avčin,Moški,Ljubljana,1910,73,Mrtev,45,129,16,7,1051,360
5121899,Ciril Bergles,Moški,Repče,1934,79,Mrtev,9,31,32,8,278,399
5121901,Ciril Cvetko,Moški,Vučja vas,1920,79,Mrtev,19,25,216,28,1159,222
5121902,Ciril Praček,Moški,,1913,87,Mrtev,5,13,14,7,82,107
5122359,Cita Potokar,Ženska,Dragatuš,1915,78,Mrtev,9,15,6,8,161,308
5197145,Cvetka Bevc,Ženska,Slovenj Gradec,1960,58,Živ,34,38,10,7,580,318
5197146,Cvetka Ahlin,Ženska,Ljubljana,1927,57,Mrtev,10,31,2,6,164,218
5212543,Damijan Stepančič,Moški,Ljubljana,1969,50,Živ,38,31,71,7,327,510
5212546,Damijan Šinigoj,Moški,,1964,55,Živ,206,47,8,4,420,275
5212573,Damir Botonjič,Moški,Ljubljana,1981,38,Živ,16,153,3,11,118,392
5212651,Damjan Gajser,Moški,,1970,49,Živ,56,41,6,15,126,178
5212653,Damjan Kozole,Moški,Brežice,1964,55,Živ,167,111,238,196,1129,1064
5212655,Damjan Ošlaj,Moški,,1976,43,Živ,9,13,8,11,91,118
5216285,Danica Purg,Ženska,"Stogovci, Majšperk",1946,73,Živ,17,82,718,8,2114,549
5219531,Danijel Demšar,Moški,Maribor,1954,65,Živ,28,27,71,9,229,351
5219647,Danilo Žerjal,Moški,Dutovlje,1919,65,Mrtev,7,20,5,39,97,435
5222757,Darijan Božič,Moški,,1933,85,Mrtev,20,58,261,20,1036,825
5223053,Darja Škrlj,Ženska,Ljubljana,1985,34,Živ,7,9,2,16,49,89
5223064,Darjan Petrič,Moški,Kranj,1964,55,Živ,40,62,17,67,1204,483
5223731,Darko Djukič,Moški,Ljubljana,1980,39,Živ,3,38,1,21,110,282
5223745,Darko Karapetrović,Moški,Ljubljana,1976,43,Živ,23,22,22,40,195,346
5232903,David Dedek,Moški,Ljubljana,1971,48,Živ,5,29,3,9,651,190
5242096,Davor Mizerit,Moški,Koper,1981,38,Živ,2,20,12,13,73,152
5242104,Davorin Savnik,Moški,Kranj,1929,84,Mrtev,12,32,293,112,1561,420
5242106,Davorin Trstenjak,Moški,Kraljevci,1817,72,Mrtev,21,59,65,50,399,761
5242495,Franci Kek,Moški,,1964,55,Živ,128,50,156,12,760,192
5242758,Josip Vošnjak,Moški,Šoštanj,1834,77,Mrtev,123,31,49,115,1310,918
5243720,Tone Pavček,Moški,Šentjurij na Dolenjskem,1928,83,Mrtev,2918,391,676,170,2348,1312
5243748,Daša Grm,Ženska,Celje,1991,28,Živ,11,120,2,109,90,1147
5248571,Tine Debeljak,Moški,Škofja Loka,1903,85,Mrtev,37,19,109,81,1424,320
5252650,Dejan Bravničar,Moški,Ljubljana,1937,80,Mrtev,15,57,447,118,1052,389
5252651,Dejan Burnik,Moški,Ljubljana,1963,56,Živ,8,16,12,5,136,85
5252654,Dejan Djermanović,Moški,Ljubljana,1988,31,Živ,33,94,2,58,116,375
5252688,Dejan Prešiček,Moški,Celje,1970,48,Živ,53,46,10,10,310,624
5252697,Dejan Stevanovič,Moški,,1976,42,Živ,6,12,8,17,109,205
5252701,Dejan Trajkovski,Moški,,1992,27,Živ,21,95,4,61,142,341
5252703,Dejan Urbanč,Moški,Brežice,1984,35,Živ,5,15,2,15,219,116
5257308,Denis Kadić,Moški,Jesenice,1983,36,Živ,6,28,10,7,559,740
5257606,Denis Štojs,Moški,Novo mesto,1978,41,Živ,6,23,4,66,177,285
5264651,Janez Bitenc,Moški,Ljubljana,1925,79,Mrtev,112,30,988,14,4662,498
5274861,Diego de Brea,Moški,,1969,50,Živ,37,87,14,6,348,397
5277125,Dim Zupan,Moški,Ljubljana,1946,73,Živ,166,32,99,10,821,536
5278552,Dino Seremet,Moški,Ljubljana,1980,39,Živ,18,65,4,18,112,287
5290041,Domen Pociecha,Moški,,1985,34,Živ,1,13,7,7,59,165
5290334,Domine Lomovšek,Moški,Ljubljana,1954,65,Živ,7,30,23,3,246,94
5290958,Domen Beršnjak,Moški,Ljubljana,1981,38,Živ,15,16,3,25,104,260
5290990,Dominik Smole,Moški,Ljubljana,1929,62,Mrtev,111,78,317,30,2076,898
5304833,Draga Ahačič,Ženska,Črnomelj,1924,95,Živ,13,42,7,12,255,248
5304925,Dragan Živadinov,Moški,,1960,59,Živ,111,92,26,16,668,387
5304990,Drago Horvat,Moški,Jesenice,1958,61,Živ,3,42,10,13,97,89
5304993,Drago Kolar,Moški,Ljubljana,1932,67,Mrtev,6,21,8,7,297,762
5305490,Dragotin Lončar,Moški,Brdo pri Lukovici,1876,77,Mrtev,5,21,92,89,381,590
5317703,Dušan Bavdek,Moški,Kranj,1971,48,Živ,19,22,9,10,166,264
5317742,Dušan Pirjevec,Moški,Solkan,1921,56,Mrtev,73,93,60,121,957,2055
5317746,Dušan Repovš,Moški,Ljubljana,1954,64,Živ,36,58,54,18,636,761
5317755,Dušan Tuma,Moški,Ljubljana,1943,75,Živ,6,14,5,5,77,59
5317761,Dušan Velkaverh,Moški,Georgetown,1943,72,Mrtev,183,102,125,9,1785,660
5317765,Dušan Čater,Moški,Celje,1968,51,Živ,51,26,24,7,292,346
5323249,Vlora Beđeti,Ženska,Celje,1991,28,Živ,4,15,3,22,119,113
5335014,Ed Kastelic,Moški,Toronto,1964,55,Živ,8,83,17,30,456,477
5338099,Edin Osmanović,Moški,,1964,55,Živ,15,68,84,115,896,1305
5340138,Edo Marion,Moški,Ljubljana,1910,92,Mrtev,0,11,2,13,70,108
5341369,Edvard Kovač,Moški,Gornja Radgona,1950,68,Živ,67,57,31,12,359,230
5348222,Egon Zakrajšek,Moški,Ljubljana,1941,61,Mrtev,21,56,11,14,323,397
5350267,Eka Vogelnik,Ženska,Ljubljana,1946,73,Živ,24,32,12,13,476,282
5353084,Primož Ramovš,Moški,Ljubljana,1921,77,Mrtev,35,121,501,126,1182,531
5359261,Eleonore Schoenfeld,Ženska,Maribor,1925,81,Mrtev,2,132,1,21,133,398
5371208,Emil Cesar,Moški,Ljubljana,1927,,,9,19,10,4,582,772
5371230,Emil Filipčič,Moški,Beograd,1951,68,Živ,41,48,329,111,663,1588
5377242,Enes Rujović,Moški,Ljubljana,1989,30,Živ,4,40,2,16,264,322
5389029,Erika Vouk,Ženska,,1941,78,Živ,10,26,108,9,673,199
5393686,Ernest Peterlin,Moški,Ljubljana,1903,43,Mrtev,111,199,12,70,117,1256
5396033,Ervin Fritz,Moški,Prebold,1940,79,Živ,264,29,405,5,1544,463
5402463,Etbin Henrik Costa,Moški,Novo mesto,1832,42,Mrtev,23,44,129,113,1636,734
5402466,Etbin Kristan,Moški,Ljubljana,1867,86,Mrtev,36,73,61,16,589,412
5418216,Evfemija Štorga,Ženska,,1975,44,Živ,6,18,5,17,68,105
5441102,Fedja Marušič,Moški,Solkan,1971,48,Živ,5,24,13,23,91,225
5441835,Feliks Suk,Moški,Zgornji Petelinjek,1845,69,Mrtev,2,32,44,7,392,246
5443957,Ferdo Godina,Moški,Dolnja Bistrica,1912,81,Mrtev,45,42,113,12,1935,589
5448513,Filip Robar Dorin,Moški,,1940,79,Živ,17,33,499,161,2613,579
5478131,Fran Detela,Moški,Moravče,1850,75,Mrtev,35,23,44,56,590,874
5478142,Fran Gerbič,Moški,Cerknica,1840,76,Mrtev,44,54,66,9,428,122
5478207,Fran Zwitter,Moški,Bela Cerkev,1905,82,Mrtev,96,89,91,18,1177,698
5478214,Franc Cifer,Moški,,1971,48,Živ,16,24,2,10,123,132
5478219,Franc Breckerfeld,Moški,Ljubljana,1681,63,Mrtev,10,18,11,17,138,280
5478230,Franc Hočevar,Moški,Metlika,1853,65,Mrtev,15,44,719,15,286,205
5478237,Franc Trkman,Moški,,1903,75,Mrtev,10,16,4,5,316,364
5478238,Franc Žitnik,Moški,Ljubljana,1941,78,Živ,0,25,5,12,72,218
5478280,France Forstnerič,Moški,"Pobrežje, Videm",1933,74,Mrtev,27,29,392,108,2135,1546
5478293,France Koblar,Moški,Železniki,1889,85,Mrtev,27,19,352,42,1580,416
5478300,France Križanič,Moški,Maribor,1928,73,Mrtev,38,24,23,14,1349,586
5478307,France Mihelič,Moški,Virmaše,1907,90,Mrtev,69,58,1002,20,3299,400
5478309,France Planina,Moški,Škofja Loka,1901,90,Mrtev,13,21,15,7,450,188
5478312,France Rode,Moški,Nožice,1934,82,Mrtev,27,74,6,7,205,1400
5478314,France Vodnik,Moški,,1903,83,Mrtev,7,25,74,12,600,413
5479793,Franci Slak,Moški,Krško,1953,54,Mrtev,37,51,329,127,1614,434
5482898,Franc Pirc,Moški,Godič,1785,94,Mrtev,26,169,134,152,291,2263
5484742,Frane Adam,Moški,Pivka,1948,70,Živ,13,40,9,11,313,343
5484752,Frane Milčinski - Ježek,Moški,Ljubljana,1914,73,Mrtev,355,129,432,36,2121,479
5484801,Franjo Malgaj,Moški,Hruševec,1894,24,Mrtev,100,115,15,28,622,753
5486915,Frank Gorenc,Moški,Ljubljana,1957,62,Živ,17,494,18,31,550,2677
5529295,Gašper Marguč,Moški,Celje,1990,29,Živ,30,172,35,74,1295,268
5578986,Janez Bleiweis,Moški,Kranj,1808,73,Mrtev,191,111,120,112,1239,622
5584546,Gorazd Kocijančič,Moški,Ljubljana,1964,55,Živ,172,422,374,120,1937,2766
5585186,Ivan Bratko,Moški,Ljubljana,1946,73,Živ,28,125,59,11,530,328
5606683,Gregor Strniša,Moški,Ljubljana,1930,56,Mrtev,415,88,684,125,3007,576
5606684,Gregor Terdič,Moški,,1977,42,Živ,3,14,5,11,88,180
5606686,Gregor Tomc,Moški,,1952,67,Živ,69,80,26,20,171,704
5606698,Gregor Šparovec,Moški,,1977,41,Živ,1,16,4,13,78,154
5739784,Herman Gvardjančič,Moški,Gorenja vas - Reteče,1943,76,Živ,45,28,318,113,2580,2500
5787257,Janko Veber,Moški,Ljubljana,1960,59,Živ,70,58,365,27,2339,184
5815191,Tine Hribar,Moški,Goričica pri Ihanu,1941,78,Živ,59,118,34,38,2068,791
5921853,Tone Kralj,Moški,Zagorica,1900,75,Mrtev,272,97,300,53,1290,255
5967960,Petra Nareks,Ženska,Žalec,1982,37,Živ,10,34,14,37,115,201
5991206,Ifigenija Zagoričnik Simonović,Ženska,Kranj,1953,66,Živ,96,54,44,8,700,325
5992778,Ignacij Mrak,Moški,Hotovlja,1810,90,Mrtev,11,60,14,44,466,467
5993479,Igor Majcen (plavalec),Moški,Ljubljana,1969,50,Živ,20,56,43,78,305,458
5993630,Igor Pretnar,Moški,Ljubljana,1924,53,Mrtev,17,64,261,61,908,451
5993771,Igor Torkar,Moški,Kostanjevica na Krasu,1913,90,Mrtev,80,149,796,44,4872,1064
5993798,Igor Vidmar,Moški,Ljubljana,1950,68,Živ,74,69,14,16,826,670
5993851,Igor Zabel,Moški,Ljubljana,1958,46,Mrtev,14,62,35,8,532,326
6068789,Irena Kazazić,Ženska,Beograd,1972,47,Živ,7,40,9,22,220,416
6068885,Irena Žerjal,Ženska,Ricmanje,1940,78,Mrtev,16,39,9,11,309,297
6085047,Ismet Ekmečić,Moški,Velenje,1969,50,Živ,13,44,26,50,180,300
6095778,Ivan Ahčin,Moški,Domžale,1897,62,Mrtev,6,36,13,15,323,397
6095976,Ivan Bratko (pisatelj),Moški,Celje,1914,87,Mrtev,14,25,73,5,552,273
6096320,Ivan Grafenauer,Moški,,1880,84,Mrtev,37,43,35,14,625,352
6096709,Ivan Kramberger,Moški,,1936,56,Mrtev,546,191,36,46,731,805
6097001,Ivan Minatti,Moški,Slovenske Konjice,1924,88,Mrtev,373,116,626,182,1962,2184
6097251,Ivan Potrč,Moški,Ptuj,1913,80,Mrtev,110,46,303,19,1309,435
6097421,Ivan Savnik,Moški,"Trebež, Brežice",1879,71,Mrtev,14,14,4,4,129,99
6097772,Ivan Vurnik,Moški,Radovljica,1884,87,Mrtev,86,123,347,93,1160,1127
6097909,Ivan Ščap,Moški,Jesenice,1955,63,Živ,3,16,10,9,95,105
6098624,Ive Šubic,Moški,Hotovlja,1922,67,Mrtev,41,43,566,265,2306,763
6099029,Ivka Tavčar,Ženska,Ljubljana,1909,,Mrtev,1,17,3,10,56,116
6099055,Ivo Brnčić,Moški,Sveta Trojica v Slovenskih goricah,1912,31,Mrtev,12,51,24,14,1755,549
6099147,Ivo Petrić,Moški,Ljubljana,1931,87,Mrtev,59,128,535,140,4371,1602
6099204,Ivo Svetina,Moški,Ljubljana,1948,71,Živ,93,42,382,113,1716,1756
6099216,Ivo Urbančič,Moški,Robič,1930,85,Mrtev,22,76,21,39,568,729
6099241,Ivo Zorman,Moški,Gora pri Komendi,1926,82,Mrtev,163,34,101,26,1037,543
6101565,Izak Šantej,Moški,,1973,46,Živ,5,25,3,71,153,577
6102149,Iztok Geister,Moški,Laško,1945,74,Živ,19,36,328,108,1679,1509
6118610,Renata Salecl,Ženska,Slovenj Gradec,1962,57,Živ,109,673,12,39,893,1137
6124430,Jaka Železnikar,Moški,Ljubljana,1971,47,Živ,16,12,6,14,202,429
6125228,Jakob Aleksič,Moški,Obrež,1897,83,Mrtev,3,14,5,4,239,121
6149660,Jan Pahor,Moški,Koper,1986,33,Živ,8,14,2,13,97,221
6150578,Jana S. Rošker,Ženska,Murska Sobota,1960,59,Živ,44,86,18,19,797,989
6153730,Janez Aljančič,Moški,Ljubljana,1982,37,Živ,12,13,3,14,133,151
6153732,Janez Albreht (igralec),Moški,Ljubljana,1925,87,Mrtev,79,54,1009,114,2238,1425
6153734,Janez Andrejašič,Moški,Ljubljana,1943,76,Živ,2,11,6,16,70,167
6153738,Janez Bole,Moški,,1919,87,Mrtev,14,23,901,2,3099,250
6153742,Janez Burger,Moški,Kranj,1965,54,Živ,36,61,26,18,990,499
6153744,Janez Bončina - Benč,Moški,Ljubljana,1947,71,Živ,642,283,139,16,1026,1104
6153756,Janez J. Švajncer,Moški,Ljubljana,1948,71,Živ,55,21,117,18,726,393
6153762,Janez Janež,Moški,Dolsko,1913,77,Mrtev,35,41,4,24,943,849
6153774,Janez Kalan,Moški,"Suha, Škofja Loka",1868,76,Mrtev,15,33,70,73,416,674
6153778,Janez Krstnik Dolnitscher,Moški,Ljubljana,1626,66,Mrtev,2,17,106,97,505,565
6153790,Janez Matičič,Moški,Ljubljana,1926,93,Živ,21,126,505,122,2354,1549
6153800,Janez Menart,Moški,Maribor,1929,74,Mrtev,525,93,474,32,2817,841
6153801,Janez Orešnik,Moški,Ljubljana,1935,83,Živ,24,45,60,21,411,502
6153809,Janez Pleteršek,Moški,,1960,59,Živ,2,7,7,5,59,49
6153815,Janez Ramoveš,Moški,Suša,1965,54,Živ,16,12,31,3,270,152
6153823,Janez Stanič,Moški,Ljubljana,1937,59,Mrtev,4,17,10,6,192,282
6153828,Janez Vidic,Moški,Ljubljana,1923,73,Mrtev,11,35,307,109,1648,1580
6153842,Janez Zorko,Moški,Podgorje ob Sevnični,1937,81,Živ,3,18,6,7,179,159
6154156,Jani Golob,Moški,Ljubljana,1948,71,Živ,81,147,543,121,4835,2379
6154842,Janko Kos,Moški,Ljubljana,1931,88,Živ,151,52,83,35,833,432
6154855,Janko Premrl,Moški,Podnanos,1920,22,Mrtev,62,86,26,20,1243,927
6161726,Jasmina Keber,Ženska,,1988,30,Živ,15,75,1,12,2708,2797
6172648,Peter Semolič,Moški,Ljubljana,1967,52,Živ,31,28,315,109,293,1599
6176776,Jelica Šumič Riha,Ženska,,1958,61,Živ,1,77,7,19,774,494
6176814,Jelka Reichman,Ženska,Ljubljana,1939,80,Živ,191,65,305,11,1088,191
6176816,Jelka Godec Schmidt,Ženska,Ljubljana,1958,61,Živ,41,23,24,10,191,301
6182417,Jernej Abramič,Moški,Nova Gorica,1964,54,Živ,5,32,8,117,103,656
6182433,Jernej Župančič Regent,Moški,,1980,39,Živ,2,11,6,12,261,76
6182435,Jerneja Perc,Ženska,Celje,1971,38,Mrtev,24,39,8,16,164,103
6250706,Matej Žagar,Moški,Ljubljana,1983,36,Živ,27,198,4,210,178,919
6261966,Janez Vertin,Moški,Dobliče,1844,54,Mrtev,12,39,8,38,311,497
6272325,Jonas Žnidaršič,Moški,Novo mesto,1962,57,Živ,554,152,47,15,662,278
6279912,Jožef Kalasanc Erberg,Moški,,1771,71,Mrtev,29,62,11,43,716,491
6290870,Josip Globevnik,Moški,Ljubljana,1945,73,Živ,13,40,12,13,262,264
6290897,Josip Lipokatić,Moški,Maribor,1921,,,0,18,2,6,71,127
6290937,Jožef Potočnik,Moški,Kropa,1753,55,Mrtev,6,16,111,96,986,562
6290950,Josip Srebrnič,Moški,Solkan,1876,90,Mrtev,2,30,12,86,348,499
6297802,Theodor Illek,Moški,Kranj,1984,35,Živ,7,22,4,3,1205,609
6298581,Jože Benko,Moški,Murska Sobota,1980,39,Živ,6,16,4,30,80,171
6298584,Jože Brodnik,Moški,,1936,83,Živ,18,15,4,16,58,188
6298590,Jože Gazvoda,Moški,,1949,70,Živ,3,7,5,8,62,48
6298592,Jože Ilija,Moški,Jesenice,1928,55,Mrtev,3,12,6,16,65,216
6298601,Jože Pahor,Moški,Sežana,1888,76,Mrtev,11,21,93,81,343,337
6298605,Jože Privšek,Moški,Ljubljana,1937,61,Mrtev,131,203,423,159,1983,1686
6298607,Jože Vidmar,Moški,Ljubljana,1963,56,Živ,5,12,10,83,59,587
6298611,Jožef Kerec,Moški,Prosečka vas,1892,81,Mrtev,7,15,5,56,170,475
6301117,Juan Vasle,Moški,Buenos Aires,1954,65,Živ,20,26,7,6,431,588
6315008,Jure Dolenec,Moški,Ljubljana,1988,30,Živ,56,301,45,75,326,269
6315011,Jure Godler,Moški,Brežice,1984,35,Živ,295,87,26,11,501,171
6315016,Jure Ivanušič,Moški,Maribor,1973,46,Živ,122,73,70,12,717,691
6315163,Jurij Moškon,Moški,Novo mesto,1973,46,Živ,11,27,14,148,358,854
6321064,Jožef Baša Miroslav,Moški,Beltinci,1894,21,Mrtev,9,124,13,9,135,150
6321107,József Györkös,Moški,,1961,58,Živ,36,23,60,4,678,554
6358043,Kamila Volčanšek,Ženska,Brežice,1950,69,Živ,12,19,10,11,407,257
6369316,Karel Klančnik,Moški,Mojstrana,1917,92,Mrtev,1,9,8,14,146,209
6369331,Karel Lavrič,Moški,Prem,1818,57,Mrtev,13,22,59,139,251,1258
6372531,Karlo Hmeljak,Moški,,1983,36,Živ,8,22,30,74,133,490
6372745,Karmen Mar,Ženska,,1987,32,Živ,6,33,5,7,193,208
6373036,Karol Grossmann,Moški,Drakovci,1864,64,Mrtev,38,76,11,70,190,243
6373315,Karpo Godina,Moški,Skopje,1943,76,Živ,94,131,608,139,2419,1601
6375163,Katarina Majerhold,Ženska,Celje,1971,48,Živ,11,26,1,8,882,1376
6375165,Katarina Marinčič,Ženska,Ljubljana,1968,51,Živ,18,25,37,9,325,286
6377663,Katja Špur,Ženska,"Krapje, Ljutomer",1908,83,Mrtev,18,25,17,9,401,227
6383312,Peter Eržen,Moški,Kranj,1941,77,Živ,9,8,8,11,118,127
6420446,Klemen Bergant,Moški,Ljubljana,1966,53,Živ,14,11,5,9,92,55
6420450,Klemen Klemen,Moški,Ljubljana,1975,44,Živ,214,128,24,18,101,204
6420456,Klemen Prepelič,Moški,Maribor,1992,27,Živ,280,2547,20,76,326,747
6420477,Klement Jug,Moški,Solkan,1898,25,Mrtev,90,53,30,83,401,839
6433557,Kostja Gatnik,Moški,Ljubljana,1945,74,Živ,36,27,312,8,972,189
6440769,Ksenja Povh,Ženska,Novo mesto,1987,32,Živ,2,26,2,4,138,154
6469686,Ladislav Lipič,Moški,,1951,67,Živ,36,41,35,18,517,247
6469779,Lado Kralj,Moški,Slovenj Gradec,1938,81,Živ,19,23,26,34,606,454
6470851,Polona Juh,Ženska,Ljubljana,1971,48,Živ,170,141,453,117,2601,695
6481872,Lamin Diallo,Moški,Ljubljana,1991,27,Živ,10,55,2,12,240,225
6502816,Lavra Babič,Ženska,"Brezje, Novo mesto",1987,32,Živ,7,12,6,17,78,112
6520687,Lela B. Njatin,Ženska,Ljubljana,1963,56,Živ,24,33,16,14,778,483
6523085,Lenore Aubert,Ženska,Celje,1918,75,Mrtev,7,963,2,29,256,779
6527063,Leopold Suhodolčan,Moški,Žiri,1928,51,Mrtev,598,92,108,38,1652,764
6543691,Lidija Osterc,Ženska,,1928,78,Mrtev,7,11,16,9,108,178
6547486,Lilijana Praprotnik Zupančič,Ženska,Celje,1955,64,Živ,83,111,327,114,1415,1641
6591775,Slavko Šlander,Moški,"Dolenja vas, Prebold",1909,32,Mrtev,50,49,20,8,621,161
6594028,Tomaž Hren,Moški,Ljubljana,1560,69,Mrtev,166,55,74,20,238,418
6660962,Ljubo Sirc,Moški,Kranj,1920,96,Mrtev,41,103,35,39,804,811
6668477,Lojze Krakar,Moški,Semič,1926,69,Mrtev,263,75,553,183,1814,1699
6668480,Lojze Logar,Moški,Mežica,1944,70,Mrtev,33,44,321,117,1887,1389
6668481,Lojze Slak,Moški,Jordankal,1932,79,Mrtev,756,253,751,52,2979,551
6668485,Lojze Ude starejši,Moški,"Križe, Tržič",1896,85,Mrtev,14,23,14,29,374,199
6692693,Lovro Toman,Moški,Kamna Gorica,1827,43,Mrtev,58,59,94,81,565,700
6695785,Luc Menaše,Moški,Šentlambert,1925,77,Mrtev,13,16,12,7,199,221
6697198,Lucija Mori,Ženska,Dravograd,1988,31,Živ,1,23,2,8,141,232
6699134,Ludvik Toplak,Moški,"Mostje, Juršinci",1942,77,Živ,107,63,158,10,884,453
6701595,Luka Božič,Moški,Šempeter pri Gorici,1991,28,Živ,78,187,8,105,142,802
6701619,Luka Novak,Moški,Koper,1963,56,Živ,87,87,10,6,624,1190
6701642,Luka Svetec,Moški,Podgorje,1826,94,Mrtev,31,33,17,19,401,514
6701646,Luka Vidmar,Moški,Ljubljana,1986,33,Živ,6,40,12,18,469,633
6737372,Maja Vidmar,Ženska,Nova Gorica,1961,58,Živ,43,38,313,10,333,257
